t,src,x,y,z,r,roll,pitch,azimuth,flight_mode,armed,airborne
1764598716.343266,gui,0.0,0.0,0.0,0.0,0.0017,-0.0000,1.5818,1,1,0
1764598716.368035,gui,0.0,0.0,0.0,0.0,0.0017,-0.0000,1.5818,1,1,0
1764598716.393102,gui,0.0,0.0,0.0,0.0,0.0017,-0.0000,1.5818,1,1,0
1764598716.418066,gui,0.0,0.0,0.0,0.0,0.0017,-0.0000,1.5818,1,1,0
1764598716.442959,gui,0.0,0.0,0.0,0.0,0.0017,-0.0000,1.5818,1,1,0
1764598716.468072,gui,0.0,0.0,0.0,0.0,0.0017,-0.0000,1.5818,1,1,0
1764598716.493143,gui,0.0,0.0,0.0,0.0,0.0017,-0.0000,1.5818,1,1,0
1764598716.518133,gui,0.0,0.0,0.0,0.0,0.0017,-0.0000,1.5818,1,1,0
1764598716.542882,gui,0.0,0.0,0.0,0.0,0.0017,-0.0000,1.5818,1,1,0
1764598716.568231,gui,0.0,0.0,0.0,0.0,0.0017,-0.0000,1.5818,1,1,0
1764598716.593059,gui,0.0,0.0,0.0,0.0,0.0017,-0.0000,1.5818,1,1,0
1764598716.618113,gui,0.0,0.0,0.0,0.0,0.0017,-0.0000,1.5818,1,1,0
1764598716.642960,gui,0.0,0.0,0.0,0.0,0.0017,-0.0000,1.5818,1,1,0
1764598716.668126,gui,0.0,0.0,0.0,0.0,0.0017,-0.0000,1.5818,1,1,0
1764598716.693164,gui,0.0,0.0,0.0,0.0,0.0017,-0.0000,1.5818,1,1,0
1764598716.718047,gui,0.0,0.0,0.0,0.0,0.0017,-0.0000,1.5818,1,1,0
1764598716.743043,gui,0.0,0.0,0.0,0.0,0.0017,-0.0000,1.5818,1,1,0
1764598716.768064,gui,0.0,0.0,0.0,0.0,0.0017,-0.0000,1.5818,1,1,0
1764598716.793041,gui,0.0,0.0,0.0,0.0,0.0017,-0.0000,1.5818,1,1,0
1764598716.818178,gui,0.0,0.0,0.0,0.0,0.0017,-0.0000,1.5818,1,1,0
1764598716.842949,gui,0.0,0.0,0.0,0.0,0.0017,-0.0000,1.5818,1,1,0
1764598716.868092,gui,0.0,0.0,0.0,0.0,0.0017,-0.0000,1.5818,1,1,0
1764598716.893015,gui,0.0,0.0,0.0,0.0,0.0017,-0.0000,1.5818,1,1,0
1764598716.918180,gui,0.0,0.0,0.0,0.0,0.0017,-0.0000,1.5818,1,1,0
1764598716.942870,gui,0.0,0.0,0.0,0.0,0.0016,-0.0000,1.5818,1,1,0
1764598716.968097,gui,0.0,0.0,0.0,0.0,0.0016,-0.0000,1.5818,1,1,0
1764598716.993032,gui,0.0,0.0,0.0,0.0,0.0016,-0.0000,1.5818,1,1,0
1764598717.018272,gui,0.0,0.0,0.0,0.0,0.0016,-0.0000,1.5818,1,1,0
1764598717.042888,gui,0.0,0.0,0.0,0.0,0.0016,-0.0000,1.5818,1,1,0
1764598717.068104,gui,0.0,0.0,0.0,0.0,0.0016,-0.0000,1.5818,1,1,0
1764598717.093059,gui,0.0,0.0,0.0,0.0,0.0016,-0.0000,1.5818,1,1,0
1764598717.118112,gui,0.0,0.0,0.0,0.0,0.0016,-0.0000,1.5818,1,1,0
1764598717.142940,gui,0.0,0.0,0.0,0.0,0.0016,-0.0000,1.5818,1,1,0
1764598717.168069,gui,0.0,0.0,0.0,0.0,0.0016,-0.0000,1.5818,1,1,0
1764598717.193125,gui,0.0,0.0,0.0,0.0,0.0016,-0.0000,1.5818,1,1,0
1764598717.218174,gui,0.0,0.0,0.0,0.0,0.0016,-0.0000,1.5818,1,1,0
1764598717.242962,gui,0.0,0.0,0.0,0.0,0.0016,-0.0000,1.5818,1,1,0
1764598717.268052,gui,0.0,0.0,0.0,0.0,0.0016,-0.0000,1.5818,1,1,0
1764598717.293053,gui,0.0,0.0,0.0,0.0,0.0016,-0.0000,1.5818,1,1,0
1764598717.318128,gui,0.0,0.0,0.0,0.0,0.0016,-0.0000,1.5818,1,1,0
1764598717.342867,gui,0.0,0.0,0.0,0.0,0.0016,-0.0000,1.5818,1,1,0
1764598717.368156,gui,0.0,0.0,0.0,0.0,0.0016,-0.0000,1.5818,1,1,0
1764598717.392927,gui,0.0,0.0,0.0,0.0,0.0016,-0.0000,1.5818,1,1,0
1764598717.418157,gui,0.0,0.0,0.0,0.0,0.0016,-0.0000,1.5818,1,1,0
1764598717.442879,gui,0.0,0.0,0.0,0.0,0.0015,-0.0000,1.5818,1,1,0
1764598717.468172,gui,0.0,0.0,0.0,0.0,0.0015,-0.0000,1.5818,1,1,0
1764598717.493016,gui,0.0,0.0,0.0,0.0,0.0015,-0.0000,1.5818,1,1,0
1764598717.518216,gui,0.0,0.0,0.0,0.0,0.0015,-0.0000,1.5818,1,1,0
1764598717.542892,gui,0.0,0.0,0.0,0.0,0.0015,-0.0000,1.5818,1,1,0
1764598717.568111,gui,0.0,0.0,0.0,0.0,0.0015,-0.0000,1.5818,1,1,0
1764598717.593126,gui,0.0,0.0,0.0,0.0,0.0015,-0.0000,1.5818,1,1,0
1764598717.618042,gui,0.0,0.0,0.0,0.0,0.0015,-0.0000,1.5818,1,1,0
1764598717.642883,gui,0.0,0.0,0.0,0.0,0.0015,-0.0000,1.5819,1,1,0
1764598717.668007,gui,0.0,0.0,0.0,0.0,0.0015,-0.0000,1.5819,1,1,0
1764598717.693376,gui,0.0,0.0,0.0,0.0,0.0015,-0.0000,1.5819,1,1,0
1764598717.718086,gui,0.0,0.0,0.0,0.0,0.0015,-0.0000,1.5819,1,1,0
1764598717.742887,gui,0.0,0.0,0.0,0.0,0.0015,-0.0000,1.5819,1,1,0
1764598717.768345,gui,0.0,0.0,0.0,0.0,0.0015,-0.0000,1.5819,1,1,0
1764598717.793102,gui,0.0,0.0,0.0,0.0,0.0015,-0.0000,1.5819,1,1,0
1764598717.818256,gui,0.0,0.0,0.0,0.0,0.0015,-0.0000,1.5819,1,1,0
1764598717.842868,gui,0.0,0.0,0.0,0.0,0.0015,-0.0000,1.5820,1,1,0
1764598717.868165,gui,0.0,0.0,0.0,0.0,0.0015,-0.0000,1.5820,1,1,0
1764598717.893048,gui,0.0,0.0,0.0,0.0,0.0015,-0.0000,1.5820,1,1,0
1764598717.918205,gui,0.0,0.0,0.0,0.0,0.0015,-0.0000,1.5820,1,1,0
1764598717.943027,gui,0.0,0.0,0.0,0.0,0.0015,-0.0000,1.5820,1,1,0
1764598717.968107,gui,0.0,0.0,0.0,0.0,0.0015,-0.0000,1.5820,1,1,0
1764598717.993047,gui,0.0,0.0,0.0,0.0,0.0015,-0.0000,1.5820,1,1,0
1764598718.018167,gui,0.0,0.0,0.0,0.0,0.0015,-0.0000,1.5820,1,1,0
1764598718.042980,gui,0.0,0.0,0.0,0.0,0.0014,-0.0000,1.5820,1,1,0
1764598718.068077,gui,0.0,0.0,0.0,0.0,0.0014,-0.0000,1.5820,1,1,0
1764598718.093140,gui,0.0,0.0,0.0,0.0,0.0014,-0.0000,1.5820,1,1,0
1764598718.118259,gui,0.0,0.0,0.0,0.0,0.0014,-0.0000,1.5820,1,1,0
1764598718.143027,gui,0.0,0.0,0.0,0.0,0.0014,-0.0000,1.5821,1,1,0
1764598718.168003,gui,0.0,0.0,0.0,0.0,0.0014,-0.0000,1.5821,1,1,0
1764598718.193102,gui,0.0,0.0,0.0,0.0,0.0014,-0.0000,1.5821,1,1,0
1764598718.218171,gui,0.0,0.0,0.0,0.0,0.0014,-0.0000,1.5821,1,1,0
1764598718.242949,gui,0.0,0.0,0.0,0.0,0.0014,-0.0000,1.5821,1,1,0
1764598718.268153,gui,0.0,0.0,0.0,0.0,0.0014,-0.0000,1.5821,1,1,0
1764598718.292936,gui,0.0,0.0,0.0,0.0,0.0014,-0.0000,1.5821,1,1,0
1764598718.318132,gui,0.0,0.0,0.0,0.0,0.0014,-0.0000,1.5821,1,1,0
1764598718.342957,gui,0.0,0.0,0.0,0.0,0.0014,-0.0000,1.5821,1,1,0
1764598718.368069,gui,0.0,0.0,0.0,0.0,0.0014,-0.0000,1.5821,1,1,0
1764598718.393202,gui,0.0,0.0,0.0,0.0,0.0014,-0.0000,1.5821,1,1,0
1764598718.418170,gui,0.0,0.0,0.0,0.0,0.0014,-0.0000,1.5821,1,1,0
1764598718.442876,gui,0.0,0.0,0.0,0.0,0.0014,-0.0000,1.5822,1,1,0
1764598718.468140,gui,0.0,0.0,0.0,0.0,0.0014,-0.0000,1.5822,1,1,0
1764598718.493151,gui,0.0,0.0,0.0,0.0,0.0014,-0.0000,1.5822,1,1,0
1764598718.517943,gui,0.0,0.0,0.0,0.0,0.0014,-0.0000,1.5822,1,1,0
1764598718.542896,gui,0.0,0.0,0.0,0.0,0.0014,-0.0000,1.5822,1,1,0
1764598718.568077,gui,0.0,0.0,0.0,0.0,0.0014,-0.0000,1.5822,1,1,0
1764598718.593114,gui,0.0,0.0,0.0,0.0,0.0014,-0.0000,1.5822,1,1,0
1764598718.618080,gui,0.0,0.0,0.0,0.0,0.0014,-0.0000,1.5822,1,1,0
1764598718.643137,gui,0.0,0.0,0.0,0.0,0.0014,-0.0000,1.5822,1,1,0
1764598718.668098,gui,0.0,0.0,0.0,0.0,0.0014,-0.0000,1.5822,1,1,0
1764598718.693173,gui,0.0,0.0,0.0,0.0,0.0014,-0.0000,1.5822,1,1,0
1764598718.718045,gui,0.0,0.0,0.0,0.0,0.0014,-0.0000,1.5822,1,1,0
1764598718.743084,gui,0.0,0.0,0.0,0.0,0.0014,-0.0000,1.5823,1,1,0
1764598718.768064,gui,0.0,0.0,0.0,0.0,0.0014,-0.0000,1.5823,1,1,0
1764598718.793005,gui,0.0,0.0,0.0,0.0,0.0014,-0.0000,1.5823,1,1,0
1764598718.818176,gui,0.0,0.0,0.0,0.0,0.0014,-0.0000,1.5823,1,1,0
1764598718.842887,gui,0.0,0.0,0.0,0.0,0.0014,-0.0000,1.5823,1,1,0
1764598718.868083,gui,0.0,0.0,0.0,0.0,0.0014,-0.0000,1.5823,1,1,0
1764598718.893101,gui,0.0,0.0,0.0,0.0,0.0014,-0.0000,1.5823,1,1,0
1764598718.918089,gui,0.0,0.0,0.0,0.0,0.0014,-0.0000,1.5823,1,1,0
1764598718.943000,gui,0.0,0.0,0.0,0.0,0.0014,-0.0000,1.5823,1,1,0
1764598718.968031,gui,0.0,0.0,0.0,0.0,0.0014,-0.0000,1.5823,1,1,0
1764598718.993044,gui,0.0,0.0,0.0,0.0,0.0014,-0.0000,1.5823,1,1,0
1764598719.018082,gui,0.0,0.0,0.0,0.0,0.0014,-0.0000,1.5823,1,1,0
1764598719.042952,gui,0.0,0.0,0.0,0.0,0.0014,-0.0000,1.5823,1,1,0
1764598719.068186,gui,0.0,0.0,0.0,0.0,0.0014,-0.0000,1.5823,1,1,0
1764598719.093118,gui,0.0,0.0,0.0,0.0,0.0014,-0.0000,1.5823,1,1,0
1764598719.118160,gui,0.0,0.0,0.0,0.0,0.0014,-0.0000,1.5823,1,1,0
1764598719.143049,gui,0.0,0.0,0.0,0.0,0.0014,-0.0000,1.5823,1,1,0
1764598719.168122,gui,0.0,0.0,0.0,0.0,0.0014,-0.0000,1.5823,1,1,0
1764598719.193089,gui,0.0,0.0,0.0,0.0,0.0014,-0.0000,1.5823,1,1,0
1764598719.218052,gui,0.0,0.0,0.0,0.0,0.0014,-0.0000,1.5823,1,1,0
1764598719.242930,gui,0.0,0.0,0.0,0.0,0.0014,-0.0000,1.5822,1,1,0
1764598719.268124,gui,0.0,0.0,0.0,0.0,0.0014,-0.0000,1.5822,1,1,0
1764598719.293134,gui,0.0,0.0,0.0,0.0,0.0014,-0.0000,1.5822,1,1,0
1764598719.318099,gui,0.0,0.0,0.0,0.0,0.0014,-0.0000,1.5822,1,1,0
1764598719.342940,gui,0.0,0.0,0.0,0.0,0.0015,-0.0000,1.5822,1,1,0
1764598719.368123,gui,0.0,0.0,0.0,0.0,0.0015,-0.0000,1.5822,1,1,0
1764598719.393128,gui,0.0,0.0,0.0,0.0,0.0015,-0.0000,1.5822,1,1,0
1764598719.418161,gui,0.0,0.0,0.0,0.0,0.0015,-0.0000,1.5822,1,1,0
1764598719.442871,gui,0.0,0.0,0.0,0.0,0.0014,-0.0000,1.5822,1,1,0
1764598719.468122,gui,0.0,0.0,0.0,0.0,0.0014,-0.0000,1.5822,1,1,0
1764598719.493126,gui,0.0,0.0,0.0,0.0,0.0014,-0.0000,1.5822,1,1,0
1764598719.518198,gui,0.0,0.0,0.0,0.0,0.0014,-0.0000,1.5822,1,1,0
1764598719.542894,gui,0.0,0.0,0.0,0.0,0.0014,-0.0000,1.5821,1,1,0
1764598719.568061,gui,0.0,0.0,0.0,0.0,0.0014,-0.0000,1.5821,1,1,0
1764598719.593106,gui,0.0,0.0,0.0,0.0,0.0014,-0.0000,1.5821,1,1,0
1764598719.618111,gui,0.0,0.0,0.0,0.0,0.0014,-0.0000,1.5821,1,1,0
1764598719.643003,gui,0.0,0.0,0.0,0.0,0.0014,-0.0000,1.5821,1,1,0
1764598719.668086,gui,0.0,0.0,0.0,0.0,0.0014,-0.0000,1.5821,1,1,0
1764598719.693098,gui,0.0,0.0,0.0,0.0,0.0014,-0.0000,1.5821,1,1,0
1764598719.718041,gui,0.0,0.0,0.0,0.0,0.0014,-0.0000,1.5821,1,1,0
1764598719.742919,gui,0.0,0.0,0.0,0.0,0.0014,-0.0000,1.5821,1,1,0
1764598719.768122,gui,0.0,0.0,0.0,0.0,0.0014,-0.0000,1.5821,1,1,0
1764598719.793217,gui,0.0,0.0,0.0,0.0,0.0014,-0.0000,1.5821,1,1,0
1764598719.818062,gui,0.0,0.0,0.0,0.0,0.0014,-0.0000,1.5821,1,1,0
1764598719.842880,gui,0.0,0.0,0.0,0.0,0.0014,-0.0000,1.5820,1,1,0
1764598719.868127,gui,0.0,0.0,0.0,0.0,0.0014,-0.0000,1.5820,1,1,0
1764598719.892978,gui,0.0,0.0,0.0,0.0,0.0014,-0.0000,1.5820,1,1,0
1764598719.918158,gui,0.0,0.0,0.0,0.0,0.0014,-0.0000,1.5820,1,1,0
1764598719.942869,gui,0.0,0.0,0.0,0.0,0.0013,-0.0000,1.5820,1,1,0
1764598719.968231,gui,0.0,0.0,0.0,0.0,0.0013,-0.0000,1.5820,1,1,0
1764598719.993216,gui,0.0,0.0,0.0,0.0,0.0013,-0.0000,1.5820,1,1,0
1764598720.018220,gui,0.0,0.0,0.0,0.0,0.0013,-0.0000,1.5820,1,1,0
1764598720.042878,gui,0.0,0.0,0.0,0.0,0.0013,-0.0000,1.5820,1,1,0
1764598720.068199,gui,0.0,0.0,0.0,0.0,0.0013,-0.0000,1.5820,1,1,0
1764598720.093060,gui,0.0,0.0,0.0,0.0,0.0013,-0.0000,1.5820,1,1,0
1764598720.117964,gui,0.0,0.0,0.0,0.0,0.0013,-0.0000,1.5820,1,1,0
1764598720.142906,gui,0.0,0.0,0.0,0.0,0.0013,-0.0000,1.5820,1,1,0
1764598720.168137,gui,0.0,0.0,0.0,0.0,0.0013,-0.0000,1.5820,1,1,0
1764598720.193061,gui,0.0,0.0,0.0,0.0,0.0013,-0.0000,1.5820,1,1,0
1764598720.218048,gui,0.0,0.0,0.0,0.0,0.0013,-0.0000,1.5820,1,1,0
1764598720.242919,gui,0.0,0.0,0.0,0.0,0.0014,-0.0000,1.5820,1,1,0
1764598720.268101,gui,0.0,0.0,0.0,0.0,0.0014,-0.0000,1.5820,1,1,0
1764598720.293013,gui,0.0,0.0,0.0,0.0,0.0014,-0.0000,1.5820,1,1,0
1764598720.318145,gui,0.0,0.0,0.0,0.0,0.0014,-0.0000,1.5820,1,1,0
1764598720.343013,gui,0.0,0.0,0.0,0.0,0.0014,-0.0000,1.5820,1,1,0
1764598720.368220,gui,0.0,0.0,0.0,0.0,0.0014,-0.0000,1.5820,1,1,0
1764598720.393230,gui,0.0,0.0,0.0,0.0,0.0014,-0.0000,1.5820,1,1,0
1764598720.418227,gui,0.0,0.0,0.0,0.0,0.0014,-0.0000,1.5820,1,1,0
1764598720.442885,gui,0.0,0.0,0.0,0.0,0.0014,-0.0000,1.5820,1,1,0
1764598720.468099,gui,0.0,0.0,0.0,0.0,0.0014,-0.0000,1.5820,1,1,0
1764598720.493280,gui,0.0,0.0,0.0,0.0,0.0014,-0.0000,1.5820,1,1,0
1764598720.518025,gui,0.0,0.0,0.0,0.0,0.0014,-0.0000,1.5820,1,1,0
1764598720.542884,gui,0.0,0.0,0.0,0.0,0.0014,-0.0000,1.5820,1,1,0
1764598720.568356,gui,0.0,0.0,0.0,0.0,0.0014,-0.0000,1.5820,1,1,0
1764598720.593045,gui,0.0,0.0,0.0,0.0,0.0014,-0.0000,1.5820,1,1,0
1764598720.618145,gui,0.0,0.0,0.0,0.0,0.0014,-0.0000,1.5820,1,1,0
1764598720.643080,gui,0.0,0.0,0.0,0.0,0.0014,-0.0000,1.5820,1,1,0
1764598720.668518,gui,0.0,0.0,0.0,0.0,0.0014,-0.0000,1.5820,1,1,0
1764598720.693236,gui,0.0,0.0,0.0,0.0,0.0014,-0.0000,1.5820,1,1,0
1764598720.718055,gui,0.0,0.0,0.0,0.0,0.0014,-0.0000,1.5820,1,1,0
1764598720.743075,gui,0.0,0.0,0.0,0.0,0.0013,-0.0000,1.5821,1,1,0
1764598720.768129,gui,0.0,0.0,0.0,0.0,0.0013,-0.0000,1.5821,1,1,0
1764598720.793081,gui,0.0,0.0,0.0,0.0,0.0013,-0.0000,1.5821,1,1,0
1764598720.818059,gui,0.0,0.0,0.0,0.0,0.0013,-0.0000,1.5821,1,1,0
1764598720.843227,gui,0.0,0.0,0.0,0.0,0.0013,-0.0000,1.5821,1,1,0
1764598720.868052,gui,0.0,0.0,0.0,0.0,0.0013,-0.0000,1.5821,1,1,0
1764598720.893192,gui,0.0,0.0,0.0,0.0,0.0013,-0.0000,1.5821,1,1,0
1764598720.918105,gui,0.0,0.0,0.0,0.0,0.0013,-0.0000,1.5821,1,1,0
1764598720.943132,gui,0.0,0.0,0.0,0.0,0.0013,-0.0000,1.5821,1,1,0
1764598720.968172,gui,0.0,0.0,0.0,0.0,0.0013,-0.0000,1.5821,1,1,0
1764598720.993042,gui,0.0,0.0,0.0,0.0,0.0013,-0.0000,1.5821,1,1,0
1764598721.018066,gui,0.0,0.0,0.0,0.0,0.0013,-0.0000,1.5821,1,1,0
1764598721.043059,gui,0.0,0.0,0.0,0.0,0.0013,-0.0000,1.5821,1,1,0
1764598721.068139,gui,0.0,0.0,0.0,0.0,0.0013,-0.0000,1.5821,1,1,0
1764598721.093144,gui,0.0,0.0,0.0,0.0,0.0013,-0.0000,1.5821,1,1,0
1764598721.118157,gui,0.0,0.0,0.0,0.0,0.0013,-0.0000,1.5821,1,1,0
1764598721.143104,gui,0.0,0.0,0.0,0.0,0.0013,-0.0000,1.5821,1,1,0
1764598721.168127,gui,0.0,0.0,0.0,0.0,0.0013,-0.0000,1.5821,1,1,0
1764598721.193165,gui,0.0,0.0,0.0,0.0,0.0013,-0.0000,1.5821,1,1,0
1764598721.218058,gui,0.0,0.0,0.0,0.0,0.0013,-0.0000,1.5821,1,1,0
1764598721.243039,gui,0.0,0.0,0.0,0.0,0.0013,-0.0000,1.5821,1,1,0
1764598721.267957,gui,0.0,0.0,0.0,0.0,0.0013,-0.0000,1.5821,1,1,0
1764598721.293175,gui,0.0,0.0,0.0,0.0,0.0013,-0.0000,1.5821,1,1,0
1764598721.318060,gui,0.0,0.0,0.0,0.0,0.0013,-0.0000,1.5821,1,1,0
1764598721.342906,gui,0.0,0.0,0.0,0.0,0.0013,-0.0000,1.5821,1,1,0
1764598721.368088,gui,0.0,0.0,0.0,0.0,0.0013,-0.0000,1.5821,1,1,0
1764598721.393106,gui,0.0,0.0,0.0,0.0,0.0013,-0.0000,1.5821,1,1,0
1764598721.418066,gui,0.0,0.0,0.0,0.0,0.0013,-0.0000,1.5821,1,1,0
1764598721.442970,gui,0.0,0.0,0.0,0.0,0.0013,-0.0000,1.5821,1,1,0
1764598721.468292,gui,0.0,0.0,0.0,0.0,0.0013,-0.0000,1.5821,1,1,0
1764598721.493107,gui,0.0,0.0,0.0,0.0,0.0013,-0.0000,1.5821,1,1,0
1764598721.518140,gui,0.0,0.0,0.0,0.0,0.0013,-0.0000,1.5821,1,1,0
1764598721.542904,gui,0.0,0.0,0.0,0.0,0.0013,-0.0000,1.5821,1,1,0
1764598721.568048,gui,0.0,0.0,0.0,0.0,0.0013,-0.0000,1.5821,1,1,0
1764598721.593141,gui,0.0,0.0,0.0,0.0,0.0013,-0.0000,1.5821,1,1,0
1764598721.618186,gui,0.0,0.0,0.0,0.0,0.0013,-0.0000,1.5821,1,1,0
1764598721.642949,gui,0.0,0.0,0.0,0.0,0.0013,-0.0000,1.5822,1,1,0
1764598721.668072,gui,0.0,0.0,0.0,0.0,0.0013,-0.0000,1.5822,1,1,0
1764598721.693168,gui,0.0,0.0,0.0,0.0,0.0013,-0.0000,1.5822,1,1,0
1764598721.718055,gui,0.0,0.0,0.0,0.0,0.0013,-0.0000,1.5822,1,1,0
1764598721.742955,gui,0.0,0.0,0.0,0.0,0.0014,-0.0000,1.5822,1,1,0
1764598721.768051,gui,0.0,0.0,0.0,0.0,0.0014,-0.0000,1.5822,1,1,0
1764598721.793122,gui,0.0,0.0,0.0,0.0,0.0014,-0.0000,1.5822,1,1,0
1764598721.818158,gui,0.0,0.0,0.0,0.0,0.0014,-0.0000,1.5822,1,1,0
1764598721.842873,gui,0.0,0.0,0.0,0.0,0.0013,-0.0000,1.5822,1,1,0
1764598721.868180,gui,0.0,0.0,0.0,0.0,0.0013,-0.0000,1.5822,1,1,0
1764598721.893094,gui,0.0,0.0,0.0,0.0,0.0013,-0.0000,1.5822,1,1,0
1764598721.918134,gui,0.0,0.0,0.0,0.0,0.0013,-0.0000,1.5822,1,1,0
1764598721.942991,gui,0.0,0.0,0.0,0.0,0.0014,-0.0000,1.5822,1,1,0
1764598721.968108,gui,0.0,0.0,0.0,0.0,0.0014,-0.0000,1.5822,1,1,0
1764598721.993116,gui,0.0,0.0,0.0,0.0,0.0014,-0.0000,1.5822,1,1,0
1764598722.018145,gui,0.0,0.0,0.0,0.0,0.0014,-0.0000,1.5822,1,1,0
1764598722.042941,gui,0.0,0.0,0.0,0.0,0.0014,-0.0000,1.5822,1,1,0
1764598722.068036,gui,0.0,0.0,0.0,0.0,0.0014,-0.0000,1.5822,1,1,0
1764598722.093150,gui,0.0,0.0,0.0,0.0,0.0014,-0.0000,1.5822,1,1,0
1764598722.118173,gui,0.0,0.0,0.0,0.0,0.0014,-0.0000,1.5822,1,1,0
1764598722.142956,gui,0.0,0.0,0.0,0.0,0.0014,-0.0000,1.5823,1,1,0
1764598722.168051,gui,0.0,0.0,0.0,0.0,0.0014,-0.0000,1.5823,1,1,0
1764598722.193052,gui,0.0,0.0,0.0,0.0,0.0014,-0.0000,1.5823,1,1,0
1764598722.218147,gui,0.0,0.0,0.0,0.0,0.0014,-0.0000,1.5823,1,1,0
1764598722.242958,gui,0.0,0.0,0.0,0.0,0.0014,-0.0000,1.5823,1,1,0
1764598722.268174,gui,0.0,0.0,0.0,0.0,0.0014,-0.0000,1.5823,1,1,0
1764598722.293046,gui,0.0,0.0,0.0,0.0,0.0014,-0.0000,1.5823,1,1,0
1764598722.318180,gui,0.0,0.0,0.0,0.0,0.0014,-0.0000,1.5823,1,1,0
1764598722.342872,gui,0.0,0.0,0.0,0.0,0.0014,-0.0000,1.5822,1,1,0
1764598722.368119,gui,0.0,0.0,0.0,0.0,0.0014,-0.0000,1.5822,1,1,0
1764598722.393083,gui,0.0,0.0,0.0,0.0,0.0014,-0.0000,1.5822,1,1,0
1764598722.418044,gui,0.0,0.0,0.0,0.0,0.0014,-0.0000,1.5822,1,1,0
1764598722.443008,gui,0.0,0.0,0.0,0.0,0.0014,-0.0000,1.5822,1,1,0
1764598722.468330,gui,0.0,0.0,0.0,0.0,0.0014,-0.0000,1.5822,1,1,0
1764598722.493323,gui,0.0,0.0,0.0,0.0,0.0014,-0.0000,1.5822,1,1,0
1764598722.518035,gui,0.0,0.0,0.0,0.0,0.0014,-0.0000,1.5822,1,1,0
1764598722.543029,gui,0.0,0.0,0.0,0.0,0.0014,-0.0000,1.5822,1,1,0
1764598722.568210,gui,0.0,0.0,0.0,0.0,0.0014,-0.0000,1.5822,1,1,0
1764598722.593039,gui,0.0,0.0,0.0,0.0,0.0014,-0.0000,1.5822,1,1,0
1764598722.618261,gui,0.0,0.0,0.0,0.0,0.0014,-0.0000,1.5822,1,1,0
1764598722.642909,gui,0.0,0.0,0.0,0.0,0.0014,-0.0000,1.5822,1,1,0
1764598722.668187,gui,0.0,0.0,0.0,0.0,0.0014,-0.0000,1.5822,1,1,0
1764598722.693014,gui,0.0,0.0,0.0,0.0,0.0014,-0.0000,1.5822,1,1,0
1764598722.718291,gui,0.0,0.0,0.0,0.0,0.0014,-0.0000,1.5822,1,1,0
1764598722.742949,gui,0.0,0.0,0.0,0.0,0.0014,-0.0000,1.5822,1,1,0
1764598722.768147,gui,0.0,0.0,0.0,0.0,0.0014,-0.0000,1.5822,1,1,0
1764598722.793052,gui,0.0,0.0,0.0,0.0,0.0014,-0.0000,1.5822,1,1,0
1764598722.818255,gui,0.0,0.0,0.0,0.0,0.0014,-0.0000,1.5822,1,1,0
1764598722.842929,gui,0.0,0.0,0.0,0.0,0.0014,-0.0000,1.5822,1,1,0
1764598722.867941,gui,0.0,0.0,0.0,0.0,0.0014,-0.0000,1.5822,1,1,0
1764598722.893153,gui,0.0,0.0,0.0,0.0,0.0014,-0.0000,1.5822,1,1,0
1764598722.918181,gui,0.0,0.0,0.0,0.0,0.0014,-0.0000,1.5822,1,1,0
1764598722.943057,gui,0.0,0.0,0.0,0.0,0.0013,-0.0000,1.5822,1,1,0
1764598722.968041,gui,0.0,0.0,0.0,0.0,0.0013,-0.0000,1.5822,1,1,0
1764598722.993094,gui,0.0,0.0,0.0,0.0,0.0013,-0.0000,1.5822,1,1,0
1764598723.018097,gui,0.0,0.0,0.0,0.0,0.0013,-0.0000,1.5822,1,1,0
1764598723.042875,gui,0.0,0.0,0.0,0.0,0.0013,-0.0000,1.5822,1,1,0
1764598723.068159,gui,0.0,0.0,0.0,0.0,0.0013,-0.0000,1.5822,1,1,0
1764598723.092921,gui,0.0,0.0,0.0,0.0,0.0013,-0.0000,1.5822,1,1,0
1764598723.118175,gui,0.0,0.0,0.0,0.0,0.0013,-0.0000,1.5822,1,1,0
1764598723.142891,gui,0.0,0.0,0.0,0.0,0.0013,-0.0000,1.5822,1,1,0
1764598723.168123,gui,0.0,0.0,0.0,0.0,0.0013,-0.0000,1.5822,1,1,0
1764598723.193088,gui,0.0,0.0,0.0,0.0,0.0013,-0.0000,1.5822,1,1,0
1764598723.218190,gui,0.0,0.0,0.0,0.0,0.0013,-0.0000,1.5822,1,1,0
1764598723.242964,gui,0.0,0.0,0.0,0.0,0.0010,-0.0000,1.5822,1,1,0
1764598723.268070,gui,0.0,0.0,0.0,0.0,0.0010,-0.0000,1.5822,1,1,0
1764598723.293101,gui,0.0,0.0,0.0,0.0,0.0010,-0.0000,1.5822,1,1,0
1764598723.318086,gui,0.0,0.0,0.0,0.0,0.0010,-0.0000,1.5822,1,1,0
1764598723.342877,gui,0.0,0.0,0.0,0.0,0.0010,-0.0000,1.5822,1,1,0
1764598723.368065,gui,0.0,0.0,0.0,0.0,0.0010,-0.0000,1.5822,1,1,0
1764598723.393125,gui,0.0,0.0,0.0,0.0,0.0010,-0.0000,1.5822,1,1,0
1764598723.418190,gui,0.0,0.0,0.0,0.0,0.0010,-0.0000,1.5822,1,1,0
